id,batch,avg_last_day_mood,activity,mood,screen,emotion,count_call_and_sms,total_app_use,social_ratio,productive_ratio,passive_entertainment_ratio,adventure_ratio,miscellaneous_ratio
AS14.17,6,7.0,0.08925857426799201,7.0687560679850625,3839.3941664724316,0.6190283886089586,2.492459509098688,3789.0086749081643,0.5104608193632949,0.01443344012793599,0.3509718931185738,0.010030525425056116,0.023533471737334513
AS14.17,7,7.2,0.10293329656706408,7.062081084108489,3541.044238697143,0.8236848170907505,0.4017595785333555,3541.0441841188704,0.53045667154556,0.02157351828606378,0.18217129863651932,0.04796233544119255,0.027063477823081893
AS14.17,8,7.25,0.10613408705765244,7.153057335648939,4029.0319799190183,0.8011273363000513,1.0099091618888394,4028.9610343912136,0.6783691624410794,0.005477094161707734,0.23478655038203414,0.01836337292993103,0.014650534389155626
AS14.17,9,7.0,0.11893612910175529,7.1969370311435545,3831.9843078216545,0.9101058762216774,1.3364466881462045,3831.984402546206,0.4863199045949844,0.016777826055248073,0.2214956772217357,0.109698052117792,0.012400468381545625
AS14.19,0,6.8431487,0.09903573999999998,6.843148700000002,0.0,-0.288821670852552,5.11274411539562,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,1,6.8431487,0.09903574000000001,6.843148700000002,0.0,-0.288821670852552,5.238899813658643,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,2,6.8431487,0.09903573999999998,6.843148700000002,0.0,-0.288821670852552,11.34075520375502,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,3,5.951515,0.09903573999999998,6.843148700000002,0.0,-0.288821670852552,5.736165374089082,0.0,0.0,0.0,0.0,0.0,0.0
AS14.19,4,6.6,0.09687061254366904,6.258344613467811,2908.7383442123746,-0.48611560482082566,7.146843482736659,2901.0396352860953,0.6746021653444314,0.0,0.016263093724736305,0.0,0.033504552385310075
AS14.19,5,7.0,0.0923337064673876,7.008951230685799,2474.348354664061,-0.11520829206436674,4.502820310282925,2473.9761402917097,0.7113892936481705,0.0,0.006227411992064306,0.0013913438901256299,0.02514004271847419
AS14.19,6,6.8,0.10214065656929307,7.051675271854127,2407.69161333463,-0.5718198192100126,8.686459154952747,2407.3700620476116,0.6564211127361655,0.0030578437730401386,0.020871258210430194,0.0,0.024770233983831026
AS14.19,7,6.8,0.08748247767519897,6.869899821161894,2957.594293249575,-0.470282006462789,5.8154627326041775,2957.3827068673436,0.8063581821657395,0.0,0.0,0.0,0.025475008586111392
AS14.19,8,7.25,0.11250362131417713,6.65574625950952,2399.529979840302,-0.20600697664363013,5.48816169554432,2393.092983869947,0.7570009362914153,0.0,0.0,0.0,0.028989013745203816
AS14.19,9,7.8,0.08335368987520105,6.900294649633898,2538.987705268049,0.11156080779362497,5.834068335052501,2538.6929090546896,0.7143114022829679,0.0,0.0003123090377175678,0.015438446888339018,0.026926558004589585
AS14.20,0,7.010638,0.03748518,7.010637999999999,0.0,0.1044454482578843,1.7063921181902046,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,1,7.010638,0.03748518000000001,7.010638,0.0,0.10444544825788431,3.5630984239047265,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,2,7.0,0.03748517999999999,7.00773234971733,100.89773642305184,-0.19722142793347236,0.7268612255433748,100.89774123029426,0.01596861044458832,0.0,0.031732118783038915,0.0,0.16249148037389405
AS14.20,3,7.0,0.04287396493958952,6.90669006543187,766.0658310878803,0.27678487575202426,0.2976308161109173,766.0658491653311,0.3900869442445821,0.0060047081789968,0.24800048676236847,0.0,0.22331180177342322
AS14.20,4,7.0,0.054731810553163465,6.8266216242698725,520.7143623381382,0.39274253622640604,2.321115438766273,520.7119137962907,0.339831471024831,0.0,0.26170266264251785,0.007834359268288467,0.15130092877568385
AS14.20,5,7.5,0.03604632239599369,7.155053858842232,768.9750033008605,0.367745319766991,2.2972845859557696,768.9311179406914,0.48012795425751215,0.0,0.3817863651149952,0.0,0.031078410832436665
AS14.20,6,6.75,0.019822239739017058,6.918520747993278,659.6425337354913,0.012056132007876376,1.609746216096528,659.587600263183,0.3312163845075633,0.002685379901983283,0.23898742121229113,0.0,0.2038199461697328
AS14.20,7,7.0,0.04321421178214468,7.107682063436162,956.6843987016083,-0.04700954330449352,1.7354880243140942,819.3205762021075,0.5980326185049892,0.0,0.023082700260959745,0.0,0.05472071547916292
AS14.20,8,7.2,0.032945463169995644,6.9836445713473925,566.9539349461213,0.12012508382120558,0.12792666707742376,566.925929769846,0.38914565440422955,0.0,0.07486222379913053,0.0,0.017800948970049073
AS14.23,0,7.2173076,0.37869352,7.2173076,0.0,0.06940829143787,4.465788421705754,0.0,0.0,0.0,0.0,0.0,0.0
AS14.23,1,7.2173076,0.3786935200000001,7.217307600000001,0.0,0.06940829143787,3.664630419328746,0.0,0.0,0.0,0.0,0.0,0.0
AS14.23,2,7.0,0.37695241569316684,7.165708690160465,1262.7051124162201,0.052927541698703943,1.1944046794080148,1262.7051052928277,0.09815344275807347,0.0,0.03179248438208002,0.0,0.08976388037074536
AS14.23,3,7.0,0.37028282865957984,6.850075521640632,7640.221674231036,0.27099051269624236,0.31249996802120633,7575.854915162216,0.4996935708574514,4.445609079392377e-05,0.3367592069904912,0.005606572629775756,0.04183947738018254
AS14.23,4,7.0,0.4432741573587772,7.21374703100149,8776.037188819691,0.4655246852486944,1.5182132813645284,8672.259687963975,0.5874431922190517,0.0036720741545133028,0.24468341736471133,0.02855521630638333,0.021651270741417518
AS14.23,5,7.2,0.32532006393182406,7.03693922647917,7309.636154918148,-0.06640714894427507,1.3198395852427072,6754.76935250691,0.5691591772369402,0.0007004073837740113,0.26375315081925493,0.027087346795932235,0.03701707682611588
AS14.23,6,7.75,0.3708413333495825,7.4674108736242975,7050.578342678113,0.32697294955402345,0.8355691229875868,6275.692900108094,0.5144244470722799,0.16882508820316824,0.12360523685676618,0.012316976874945594,0.07174680197380948
AS14.23,7,7.0,0.38982979749153496,7.39520579605349,8704.215337969203,-0.17415480770499578,1.6946833365124336,7814.24196525181,0.6333981664700812,0.12415655891765569,0.057112150850294675,0.007733570154416943,0.04530370329639456
AS14.23,8,7.2173076,0.4279474309510376,7.5706390257740885,8443.90446051154,-0.17589564350899614,1.1069683005315296,8147.5408331279505,0.7160369703857198,0.057622560469687174,0.12685786258052006,0.01018330658962405,0.012419815202484714
AS14.24,0,7.6,0.05831508174168383,7.24965236835945,240.4849149161191,0.15390941378754053,6.136082765765474,238.08891577785946,0.08474837344695262,0.0,0.001873290692224408,0.0,0.007496712791154987
AS14.24,1,7.2,0.06338470449488269,7.317129231072055,4154.669161543306,0.17869388883450144,7.064517212489095,3824.2621923081547,0.7413564131503725,0.002834469939774739,8.57949188484261e-05,0.004278218253041634,0.0195174927697246
AS14.24,2,6.0,0.08146059961374956,6.972113859457085,2850.5797034216603,0.0018191371081784909,6.4937908798267285,2808.1965757415683,0.5874718328134626,0.008121247678715202,0.0043439941627676825,0.0473994188029008,0.029037009989924464
AS14.24,3,7.049091,0.06800440613239846,6.826994112126588,3148.260046228677,-0.5843297646555418,1.0681696078202698,3070.5925374992244,0.5338794172432735,0.01091249693165852,0.00422750282768158,0.0,0.049694695471945556
AS14.24,4,7.5,0.06885929427074437,7.1102110339625,4682.062308983966,-0.40956492022928154,2.5380267722366625,4442.173673514062,0.6070956250669636,0.014759103639131696,0.02551727664586272,0.0014557112320786473,0.02364072098092505
AS14.24,5,7.0,0.031042571673613906,7.090145596002561,4782.341063776027,-0.09118089067904606,5.069692847032431,4596.4261856998155,0.7281223415373343,0.0024824955873419623,0.004281829875558362,0.0004927998770354839,0.014992271727212089
AS14.24,6,6.7,0.025566995120349476,6.844392924351475,2197.4838700547652,0.28346590875623384,1.8306091329661371,2136.7056820435005,0.6011616771671509,0.0002250241796029491,0.00762083872411937,0.0,0.032972819295664486
AS14.24,7,7.8,0.06046246696134616,6.926793144066712,3957.89641444786,0.053190188148335524,4.575256037321811,3820.8243542770156,0.6246276766689568,0.00046953871020881865,0.010644532083663614,0.016821324897879006,0.011161193711364705
AS14.25,0,6.8922224,0.08148266,6.892222399999999,0.0,-0.04629166850000001,7.242603745492956,0.0,0.0,0.0,0.0,0.0,0.0
AS14.25,1,6.8922224,0.08148266000000001,6.8922224,0.0,-0.0462916685,5.04640907944258,0.0,0.0,0.0,0.0,0.0,0.0
AS14.25,2,6.8922224,0.08148266000000001,6.8922224,0.0,-0.0462916685,5.8819037115576025,0.0,0.0,0.0,0.0,0.0,0.0
AS14.25,3,6.8922224,0.08148266,6.892222399999999,0.0,-0.046291668499999994,6.004618211874763,0.0,0.0,0.0,0.0,0.0,0.0
AS14.25,4,6.8922224,0.08148266000000001,6.8922224000000005,0.0,-0.0462916685,8.166736948292657,0.0,0.0,0.0,0.0,0.0,0.0
AS14.25,5,6.8922224,0.08148266000000001,6.8922224,0.0,-0.0462916685,7.555358688082389,0.0,0.0,0.0,0.0,0.0,0.0
AS14.25,6,7.0,0.11034546682305471,7.259062325507271,4689.4252596894075,0.06314939157039057,7.718443021058858,4675.883597159369,0.4989193624694415,0.011392705924068856,0.03454227871730005,0.00842164864601793,0.021820810866605065
AS14.25,7,7.5,0.0814517251778263,6.566803786017443,7575.9207148604955,0.01721938571304632,8.034659713753651,7526.076297292436,0.7211196306874411,0.011041198872000163,0.011377794309421587,0.012425095854781012,0.02586327940432846
AS14.25,8,7.0,0.0712393453674574,6.712782294035168,6357.857408055934,0.007002843299320404,7.191326641391031,6269.096762177275,0.6619854501804715,0.0036525350203934215,0.05558902100545098,0.024677935426533307,0.020446492703908206
AS14.25,9,6.4,0.07368476616266857,6.86132754503991,8313.898802424212,-0.019096216334636134,13.282583879807492,8245.715050363266,0.7127058381268666,0.008688708086532864,0.04639244426060814,0.020086393647837306,0.02944962493156294
AS14.26,0,6.947794,0.08858661,6.947794000000001,0.0,0.0924675566963668,8.909625319905606,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,1,6.947794,0.08858661,6.947794,0.0,0.0924675566963668,3.3464559685782618,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,2,6.947794,0.08858661,6.947794000000001,0.0,0.0924675566963668,4.6564966927887115,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,3,6.947794,0.08858660999999998,6.947793999999999,0.0,0.0924675566963668,2.34101477970389,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,4,6.4,0.08858661,6.980152576200209,0.0,0.1175605915486043,2.4204202162010433,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,5,6.4,0.08858661,7.176709900066631,0.0,0.020838468310747402,1.987265815013794,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,6,6.4,0.08858661,6.877888417382014,0.0,0.16740768998012123,1.6514132204630323,0.0,0.0,0.0,0.0,0.0,0.0
AS14.26,7,6.8,0.0830223711604169,7.043619069490006,2568.9337969985536,0.22116214966086759,2.639158312270497,2568.933764897044,0.4065471531095315,0.003895661176119532,0.013133941012092289,0.001975594194672724,0.006636817527727468
AS14.26,8,6.2,0.0820429041924819,7.167504779046807,4516.835246066817,0.4331802549358972,0.989665824702199,4516.835274148236,0.7575830470497552,0.0015765744220168304,0.008116438754237548,0.00223507814675775,0.010817225283967792
AS14.26,9,6.2,0.10150348606045699,7.190809995893116,4478.83628701373,0.5195413926138531,2.665458393688925,4425.707222711303,0.6883684134921498,0.0008907761985575406,0.01874899945092979,0.021189585646433022,0.01907786555600547
AS14.26,10,6.8,0.07329354939113344,7.090330864542727,3496.848755116625,0.06786616157674104,2.102746605918672,3496.477328156843,0.7228834093657581,0.0,0.02352155388303579,0.0025032221980034602,0.02599857698594478
AS14.26,11,6.0,0.08014592190229952,6.82415030327711,5902.314406753431,0.15110125699628305,2.286097501754647,5902.314566759754,0.652428421230205,0.0012684450950482208,0.027173112629957974,0.006550350474357322,0.026358787059157823
AS14.26,12,7.0,0.10088422066127617,7.279719828686981,4680.7570950964355,0.009407805736684968,1.4785658156551111,4680.757209015083,0.7400363645971384,0.001534433825515357,0.026505706657930825,0.006088720210676176,0.025004462175756307
AS14.26,13,5.4,0.09326787576350783,6.887227927939664,5539.191994146375,-0.08965676702085969,1.277559560443628,5539.192197251172,0.6596573431980352,0.0016185066123819139,0.02503172740581127,0.0119182254757542,0.008591246769422068
AS14.27,0,7.420238,0.102678925,7.420238000000001,0.0,0.11744835715482499,7.754008482338635,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,1,7.420238,0.102678925,7.420238000000001,0.0,0.117448357154825,2.2432162748266253,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2,7.420238,0.102678925,7.420238000000001,0.0,0.11744835715482499,5.5080562560353945,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,3,7.420238,0.10267892500000002,7.420238000000001,0.0,0.11744835715482502,3.530153582729915,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,4,7.420238,0.102678925,7.4202379999999994,0.0,0.11744835715482502,4.026739907299951,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,5,7.6,0.09801563433379058,7.2520109030169095,2739.737826262652,-0.03641806795101279,4.671963870695877,2739.5844525637913,0.5274144543336097,0.002862595623878511,0.04670339501861612,0.011359710213177932,0.025781895101572087
AS14.27,6,7.6,0.09768319784676016,7.3011384478422965,3021.5217078671317,0.11193524517166692,2.1938057713538157,3018.544983824992,0.6673453190497388,4.141147117487461e-05,0.040015081713436616,0.016645700004965056,0.026742838286386586
AS14.27,7,6.8,0.10707770443404806,7.815070188564222,3785.720371632034,-0.34408168803389966,1.981343848991995,3785.720411474239,0.6076129369406186,0.0,0.03766360510931916,0.09532914552015954,0.019976310336562584
AS14.27,8,7.8,0.1514495469588805,8.097300315964944,3841.623132500339,0.3577823799937759,7.666577818425018,3772.5240656881624,0.5848221219951607,5.2896158772210944e-05,0.04019790332910396,0.08130323469854152,0.031651189645710474
AS14.27,9,7.6666665,0.09037046730647781,7.1626013293342075,4527.824206482735,-0.0724616189246404,1.2357820784875584,4432.512152746835,0.7112826214058678,0.0,0.0503154722675446,0.02032524039255479,0.01709272157598016
AS14.27,10,7.8,0.09053694348189169,6.986916884859339,4610.761866539679,0.17830630276334644,4.053338911562314,4587.5586214707855,0.7164033384897774,0.0,0.014248035204196135,0.015175553380635916,0.009266396871809303
AS14.28,0,7.126535,0.07244327,7.126535,0.0,-0.17417503427308403,1.8703336460105695,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,1,7.126535,0.07244326999999999,7.126534999999998,0.0,-0.174175034273084,2.322073471986004,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2,7.5,0.060003692415162846,6.965145657686291,481.806439016542,-0.12930923391268762,1.473220385301534,476.17371179719447,0.10930013023065284,0.003379412247815529,0.025221713519167847,0.0,0.006510928471020147
AS14.28,3,7.8,0.06750353433612248,7.409895767034765,7902.020045498872,-0.13461710353411632,0.724603286186657,7400.211911493253,0.5818204614591542,0.026229792087147603,0.10530208594561895,0.02190655303948787,0.03514563954474501
AS14.28,4,6.8,0.11368539731111005,7.196632093093426,8697.605072550503,-0.5413024505593603,3.5330301192346694,8476.167540171758,0.5837462492777802,0.0184224934425091,0.05641230221463721,0.035577251829635254,0.026072573163728668
AS14.28,5,7.25,0.04714873164399347,7.143683362882762,6414.0800238708825,-0.16356192278363454,0.4554446024789318,5780.267106779523,0.529132800452375,0.11596291756490808,0.07715448594236043,0.023484834564894762,0.12207911179633082
AS14.28,6,7.0,0.08470494991015069,7.467232519287037,5002.037897801267,-0.12119825146174329,0.12792666707742376,4721.625231028727,0.5508206287362536,0.0371546634378095,0.050504317979298684,0.04427397460368617,0.04594468490315788
AS14.28,7,7.126535,0.04900496332205613,6.8124845133004674,5755.451489142959,-0.029393351464332144,0.6429966926675243,5741.847011869302,0.5658662368787315,0.05547397861935637,0.08658941740866109,0.012049895900502306,0.08829188101591824
AS14.29,0,7.5579367,0.12199071,7.5579367,0.0,-0.06651675446737201,4.50096525399065,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,1,7.5579367,0.12199071,7.557936699999998,0.0,-0.066516754467372,3.322730725880686,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2,7.5579367,0.12199071,7.557936699999999,0.0,-0.066516754467372,3.898176595814477,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,3,7.5579367,0.12199070999999999,7.5579367,0.0,-0.06651675446737199,3.8158333970932707,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,4,7.2,0.11563442852658301,7.882391221447484,4351.199330318453,-0.03430394198761961,2.742258763334051,4276.354468098048,0.6897265338532479,0.10085013345804276,0.008799834653697035,0.02862376190471068,0.025559364069170858
AS14.29,5,8.0,0.08806253838390293,7.963360097306432,5438.126399047318,0.17163466418822032,1.3275507657851406,5414.801009749382,0.8030023609690602,0.11884988118938107,0.017880767222390404,0.018041396739081297,0.014259264572884926
AS14.29,6,7.2,0.08018429628529304,7.644903636761859,6679.9364452692635,-0.07675060819890464,3.0224540860316673,6628.148042162071,0.8184180327425695,0.09514509779019131,0.02646339441694795,0.00965021213569317,0.015223499362120778
AS14.29,7,7.0,0.1396031659168387,6.923112085378175,7148.94845834185,0.08214709635823372,4.284375358493815,7015.361529877025,0.7171336470456826,0.1440812588949979,0.027939092032642436,0.03471761483287648,0.01084934431267429
AS14.29,8,7.3333335,0.23330329125513583,7.7817163835957235,4661.199692209257,-0.0019314973767009863,3.829861390995136,4574.8602556360065,0.5213525400109199,0.20672253989745693,0.031059909002122774,0.009730685796311339,0.0057080726213489495
AS14.29,9,7.6,0.06748087333369722,7.378552810671233,7921.996815182085,-0.09283457780916589,1.0231212131761793,7648.9032009882085,0.8002430901258377,0.11941728518543737,0.029222727188383466,0.001537790781503045,0.028215150321989135
AS14.30,0,7.7992907,0.13089406,7.7992907,0.0,-0.91223407,5.365738457930845,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,1,7.7992907,0.13089406,7.799290699999999,0.0,-0.91223407,1.5403788114129948,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2,7.7992907,0.13089406000000003,7.799290700000001,0.0,-0.91223407,3.1541602596655918,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,3,7.8,0.14244768299733895,7.636640160695745,4370.742848013497,-0.5418859017291698,2.2396904911007853,4370.742654075595,0.3659982422778631,0.011786760850461977,0.22466372203496457,0.0008430639811700542,0.05536181523262977
AS14.30,4,7.6,0.15947127419439983,7.861820081234648,10753.406920233601,-0.8735071553617059,4.681612485705373,10753.406920906355,0.6422830495516761,0.014397724841627234,0.2210943102716339,0.005672092123271238,0.03562713623848176
AS14.30,5,7.6,0.11951929482595458,7.88332574608873,7780.724939001283,-0.820083858551754,2.07940045833097,7737.1982321441465,0.4218369811908474,0.00793158422750773,0.3939729077258491,0.003820087018898104,0.059792738746147
AS14.30,6,7.75,0.08709215574142319,7.705857281188102,10969.147949354401,-1.1485906274565159,2.345193795037256,10863.02468074313,0.4204827007766933,0.006004206196174674,0.424808858187619,0.0014407973232397867,0.034193851733536916
AS14.30,7,7.8,0.11716277794162815,7.7483742228762456,9584.280042647943,-1.0605264449860083,0.9853124939433564,9584.279943199164,0.4395204541396595,0.007986450709183987,0.4077954136968207,0.0005216586538870809,0.0533685800898322
AS14.30,8,8.0,0.11969624084698237,7.808004279116172,7330.551921004508,-1.100385828513368,1.2322370753535072,7330.551833183287,0.5394762001729058,0.007478031901028273,0.2524389655653378,0.002980089799170323,0.04436465580327044
AS14.30,9,8.0,0.13611515161699103,7.922621914675388,7679.064932013103,-1.1508111655467983,2.3628599725668247,7679.064763708294,0.44343556093179,0.006203842167839191,0.35844970325154574,0.007502286671465391,0.04805322610947573
AS14.31,0,6.971318,0.1729513,6.971318,0.0,0.47773270069887597,3.2990109497728692,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,1,6.971318,0.1729513,6.971317999999999,0.0,0.4777327006988759,4.5161525149394715,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2,6.971318,0.1729513,6.971318,0.0,0.477732700698876,6.817431580949032,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,3,6.971318,0.1729513,6.971318,0.0,0.477732700698876,1.5659103433702508,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,4,7.3333335,0.17076068238657768,6.971318000000001,564.7017981589208,0.477732700698876,4.1870845050591345,431.26215785806,0.13690582875421697,0.0028607737486343017,0.0,0.0,0.01639996466251079
AS14.31,5,7.0,0.1647857078693071,6.8376423204686745,2424.8170083880777,0.2579402423210314,2.5766053634419444,2118.847612283054,0.33314183362802763,0.06773515644244224,0.0733172408239252,0.0031482305012873976,0.08628803698077643
AS14.31,6,6.75,0.2164966867321826,6.909063832663555,4527.6142818249045,0.20749659153589736,4.746154610280114,3984.5449915571285,0.5001401583041403,0.05520595912689157,0.05131023227844357,0.0,0.06341540613286162
AS14.31,7,7.0,0.2143529342912368,6.982217323928601,5642.288729039493,0.596195692441669,2.734644084221482,4957.848319415381,0.49184869951887733,0.05019950443103753,0.0595412439826387,0.004440618540674829,0.06717188069003031
AS14.31,8,7.0,0.18571665863866224,6.897867834174683,5972.034474873019,0.617115340913181,6.488162234396343,5614.67438696008,0.4329844781371107,0.0761034921120456,0.04519748413867242,0.009062393757330065,0.1295578937930872
AS14.31,9,7.0,0.10592028566359667,7.037921014651896,1526.1247728437525,0.8110593559152635,0.6520771798461886,1435.1388592735009,0.20026641889061922,0.028312481402190996,0.010012440068838963,0.0022821341731164378,0.09169125170864437
AS14.31,10,7.0,0.17295130000000003,7.047126967596911,0.0,0.8636077914987191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,0,7.553153,0.08957701,7.553153,0.0,-0.1125590421616752,7.3747939837699965,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,1,7.553153,0.08957701000000001,7.553153,0.0,-0.11255904216167519,6.320630733543473,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2,7.553153,0.08957701,7.553153,0.0,-0.1125590421616752,8.646900154603323,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,3,7.553153,0.08957701,7.553153,0.0,-0.1125590421616752,5.543756752002456,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,4,7.553153,0.08957701,7.553153,0.0,-0.1125590421616752,5.250583265298094,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,5,7.553153,0.08957701,7.553153,0.0,-0.1125590421616752,4.340173337133901,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,6,7.0,0.08239834314597796,7.8505906656327715,4215.382757719993,0.11946257322170795,4.842335029101999,3741.6640911269233,0.5617732865982377,0.0060158038915281,0.27405805243974823,0.017833697706337658,0.03029749041711268
AS14.32,7,7.5,0.09611902217371501,7.9761687867369915,3463.3759205704046,-0.13853558536136734,6.654082981385262,3371.6351186244033,0.5935203188751026,0.000576715921153543,0.19218764363316213,0.010698564993564641,0.02170397114558154
AS14.32,8,7.0,0.08254984906013117,7.7966074073882625,2829.5120790330475,-0.0993153975582189,3.793669569219826,2714.84496582577,0.5593149439694836,0.0,0.19501431251029697,0.019873684455434772,0.010687188136606279
AS14.32,9,7.5,0.09390819213282062,7.505261962391952,3803.166370110736,-0.03588053912622065,4.407995422078371,3599.215251676291,0.6060470667988098,0.008350278209077789,0.16617966058482705,0.016464265421310707,0.025029803891221714
AS14.32,10,7.0,0.10170502370221939,7.61804524783586,3267.4724849714544,0.06016750870553172,5.848659220235121,2918.608677601023,0.6766297189994744,0.0,0.1699879706786856,0.010224802024794814,0.014684011079484144
AS14.32,11,7.2,0.09302132007954765,6.992538531050012,4034.1234256032144,-0.10299252733810059,8.025317007961982,3759.3994567943164,0.5450189285477235,0.0006836797101014255,0.2168681654313727,0.04117446408000093,0.02400802467031168
AS14.33,0,6.607364,0.08277403,6.607364,0.0,-0.18725586410900805,5.699528751940042,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,1,6.607364,0.08277403,6.607364,0.0,-0.18725586410900802,5.192196133898109,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2,6.607364,0.08277403,6.607364,0.0,-0.187255864109008,4.617811919890476,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,3,6.607364,0.08277403,6.6073640000000005,0.0,-0.18725586410900802,3.907320035341251,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,4,6.607364,0.08277403,6.607364,0.0,-0.18725586410900802,1.7205304070438123,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,5,6.607364,0.08277403,6.607364,0.0,-0.18725586410900802,8.870874889388904,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,6,6.607364,0.08277403,6.607364,0.0,-0.18725586410900802,4.113497043587821,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,7,7.0,0.08277403,6.607364,0.0,-0.18725586410900802,2.9569008294220698,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,8,5.2,0.07995282116166823,7.124813970138686,9497.66364158362,-0.17263228283719834,2.610284550279567,8691.02654989268,0.7181244213809095,0.008946601031423942,0.08009218326976392,0.0011102642822434737,0.017155523889738917
AS14.33,9,7.5,0.12178945536286541,6.9370934306856435,11066.850336135314,-0.16323815250599433,11.233406349976628,10563.62648845826,0.5741244384738662,0.006482491408202242,0.06736265775409936,0.003894780812850186,0.01365303683218828
AS14.33,10,5.0,0.1722829422142766,7.078281341678555,7228.287429863029,-0.3278738658553383,7.59874308208154,6883.479163390892,0.4713187028707455,0.010525749214083405,0.050724180177789374,0.01045980760277058,0.023639670549452863
AS14.33,11,6.8333335,0.04808755384291061,6.016873975092878,7974.675955741789,-0.18065832089041686,2.3612578323289664,7010.50197715704,0.6967016216043359,0.004565112049461028,0.08877655729815702,0.0038685831084302067,0.01451008318179548
AS14.33,12,6.0,0.03428592842083145,6.232278518662001,7738.350111289502,-0.009883804484678632,3.175279108832078,7042.294497400278,0.7188851850467515,0.0011284742837272801,0.0890377580315851,0.0020548794964485523,0.011769748637625334
AS14.33,13,8.2,0.04782622949170298,5.977802199511459,6839.543588626691,-0.12538343879303512,4.68209083143048,6244.187238694774,0.737276573046523,0.007797292040801414,0.06475388882500971,0.0,0.02027159270803878
